# Species fraction against time
"time, first a value, second a value"
207.9,0.7139226137452815,0.15143279255831973
208.0,0.728004904842634,0.14615849269918968
208.10000000000002,0.7417696233395139,0.14099700878636193
208.20000000000002,0.7551833056370556,0.13594954706361606
208.3,0.7682151902549876,0.1310171860343132
208.4,0.780837586364017,0.12620087493598792
208.5,0.7930261777850313,0.12150143201389273
208.60000000000002,0.8047602543389039,0.11691954258875979
208.70000000000002,0.816022865399075,0.11245575692621501
208.8,0.8268008936675941,0.10811048792861028
208.9,0.8370850503556934,0.10388400868425035
209.0,0.8468697959023551,0.0997764499237081
209.10000000000002,0.8561531929356268,0.09578779744768236
209.20000000000002,0.864936700239518,0.09191788960510437
209.3,0.8732249179518253,0.08816641491331803
209.4,0.8810252950551344,0.08453290992347309
209.5,0.8883478104535917,0.08101675744308842
209.60000000000002,0.8952046386120842,0.07761718523339803
209.70000000000002,0.901609809962702,0.07433326530098854
209.8,0.9075788751642979,0.07116391390089512
209.9,0.9131285809492189,0.06810789236143125
210.0,0.9182765638172932,0.0651638088294802
210.10000000000002,0.9230410663393114,0.06233012101890503
210.20000000000002,0.9274406793917284,0.059605140024521046
210.3,0.9314941123226689,0.05698703524035024
210.4,0.9352199918881886,0.05447384039449514
210.5,0.9386366898204249,0.05206346068496412
210.60000000000002,0.9417621781033798,0.04975368097230862
210.70000000000002,0.9446139104328108,0.04754217495720347
210.8,0.9472087279101894,0.04542651524529818
210.9,0.9495627867472003,0.04340418417887442
211.0,0.9516915056139242,0.041472585295980795
211.10000000000002,0.9536095302268747,0.039629055263478236
211.20000000000002,0.9553307128193838,0.03787087612126098
211.3,0.9568681042452356,0.036195287670990416
211.4,0.9582339566182401,0.03459949984389902
211.5,0.959439734569792,0.0330807048882525
211.60000000000002,0.9604961334004308,0.0316360892273609
211.70000000000002,0.9614131025997917,0.03026284485290833
211.8,0.9621998734044235,0.02895818013503155
211.9,0.9628649892491671,0.027719329949177765
212.0,0.963416338141404,0.02654356503947588
212.10000000000002,0.9638611861461952,0.02542820055837496
212.20000000000002,0.9642062113130229,0.02437060374193518
212.3,0.964457537501252,0.023368200698802525
212.4,0.9646207676719173,0.02241848230808371
212.5,0.9647010163088534,0.021519009236712294
212.60000000000002,0.9647029407135963,0.02066741610023229
212.70000000000002,0.9646307709871785,0.01986141480210637
212.8,0.9644883385692313,0.019098797095663637
212.9,0.9642791032520274,0.018377436419700344
213.0,0.9640061786255343,0.01769528906366273
213.10000000000002,0.9636723559403872,0.01705039472144736
213.20000000000002,0.9632801264000502,0.01644087649435422
213.3,0.9628317019122995,0.015864940403840875
213.4,0.9623290343444255,0.015320874473675816
213.5,0.9617738333369878,0.01480704743909429
213.60000000000002,0.9611675827382452,0.014321907137826627
213.70000000000002,0.9605115557261141,0.013863978634586457
213.8,0.95980682868717,0.013431862126943016
213.9,0.9590542939232296,0.013024230676604612
214.0,0.9582546712557896,0.012639827806134336
214.10000000000002,0.9574085185973479,0.012277464997107093
214.20000000000002,0.9565162415566373,0.011936019121782273
214.3,0.9555781021422661,0.011614429836573426
214.4,0.9545942266263511,0.011311696961993427
214.5,0.9535646126265682,0.011026877870374941
214.60000000000002,0.9524891354617566,0.010759084899533375
214.70000000000002,0.9513675538328606,0.010507482807665006
214.8,0.9501995148776612,0.010271286282160166
214.9,0.9489845586444723,0.010049757512657624
